,presentation_code,name,type,per_item_delta,delta,cost
41012,1310012I0AAAEAE,Gentamicin 0.1% cream,generic,107.55004,396.00992,432.68982
41027,1310020A0AAACAC,Amorolfine 5% medicated nail lacquer,generic,-6.955218,-45.66723,43.56456
41030,1310020D0AAAAAA,Benzoic acid compound ointment,generic,428.46063,415.27317,441.64809
41046,1310020U0AAAAAA,"Nystatin 100,000units/g cream",generic,190.7223425,1012.77029,1096.06393
41058,1310040C0AAAAAA,Benzyl benzoate 25% application,generic,95.867005,191.73401,928.2448
41073,1311010A0AAAAAA,Industrial methylated spirit 95%,generic,-2.496544,84.1192,108.26968
41074,1311010A0AAADAD,Industrial methylated spirit 70%,generic,10.09847,26.04221,31.88748
41076,1311010I0AAAAAA,Isopropyl alcohol liquid,generic,1.96863,17.71767,90.46015
41077,1311010S0AAADAD,Sodium chloride 0.9% solution,generic,957.995668,2797.0652,2989.36971
41079,1311020L0AAAHAH,Chlorhexidine gluconate 0.05% solution 100ml sachets,generic,-8.76776388888889,-48.7548,84.43421
41104,1311040I0AAADAD,Iodine alcoholic solution,generic,-14.434405,-8.62991,11.60899
41113,1311060H0AAAAAA,Hamamelis water,generic,5.64418,5.64418,7.06687
41114,1311060H0AAAAAA,Distilled Witch Hazel,generic,5.64418,5.64418,7.06687
41115,1311060H0AAAAAA,Hamamelis water,generic,5.64418,5.64418,7.06687
41116,1311060H0AAAAAA,Distilled Witch Hazel,generic,5.64418,5.64418,7.06687
41117,1311060I0AAABAB,Hydrogen peroxide 3% solution,generic,-0.0348246973684214,-3.03162000000001,31.13401
41118,1311060I0AAACAC,Hydrogen peroxide 6% solution,generic,0.251949187878788,-0.302320000000002,26.92701
41119,1311060I0AAADAD,Hydrogen peroxide 9% solution,generic,-0.1080725,-0.43229,4.05952
41121,1311070S0AAAAAA,Larvae sterile,generic,-32.5333833333333,390.73701,634.90559
41136,1312000G0AAAAAA,Glycopyrronium bromide powder for solution for iontophoresis,generic,5.62435666666664,747.67301,1113.07298
41137,1312000G0AAAFAF,Glycopyrronium bromide 0.1% topical solution,generic,-129.450998333333,126.7394,1156.92419
41138,1312000G0AAAMAM,Glycopyrronium bromide 1% cream,generic,-89.8111355,13.6356900000001,1864.40116
41139,1312000G0AAATAT,Glycopyrronium bromide 4% cream,generic,0.333735000000047,-776.32076,776.98823
41140,1312000G0AAAUAU,Glycopyrronium bromide 2% in Aqueous cream,generic,-59.35962,540.43458,1318.30764
41143,1313080S0AAADAD,Sucralfate powder,generic,-186.078455,128.87899,629.91489
41153,1315000G0AAALAL,Hydroquinone 4% cream,generic,-1.28606533333331,-19.2909799999998,1621.97198
41154,1315000G0AAAWAW,Hydroquinone 2% cream,generic,166.45806,166.45806,512.92821
41194,1404000G0AAABAB,Hepatitis B (rDNA) 20micrograms/1ml vaccine suspension for injection vials,generic,-2.95497146929825,34.59689,435.55847
41202,1404000H0AAAFAF,"Influenza vaccine (surface antigen, inactivated) suspension for injection 0.5ml pre-filled syringes",generic,0.638185,-4.853,6.12937
41203,1404000H0AAAKAK,"Influenza vaccine (split virion, inactivated) suspension for injection 0.5ml pre-filled syringes",generic,0.00255839637827471,-34662.13256,34323.96063
41210,1404000L0AAABAB,Pneumococcal polysaccharide vaccine solution for injection 0.5ml vials,generic,0.000681541573414712,8734.03511999678,173308.965519998
41213,1404000N0AAAAAA,Rabies vaccine powder and solvent for suspension for injection 1ml vials,generic,10.7930633129904,76.4760399999998,1668.14773
41214,1404000N0AAABAB,Rabies vaccine powder and solvent for solution for injection 1ml vials,generic,0.013779999999997,0.027559999999994,64.18336
41225,1405020A0AAABAB,Tetanus immunoglobulin human 250unit solution for injection vials,generic,0.0436400000000106,696.25228,928.22
41226,1501010F0AAABAB,Ketamine 500mg/10ml solution for injection vials,generic,-30.5278146992481,-196.36539,877.89126
41232,1501030G0AAABAB,Glycopyrronium bromide 600micrograms/3ml solution for injection ampoules,generic,-0.210805887673466,220.895610000007,23956.64112
41235,1501042E0AAAAAA,Ketorolac 30mg/1ml solution for injection ampoules,generic,1.084668125,73.04117,314.34925
41236,1501043A0AAABAB,Alfentanil 1mg/2ml solution for injection ampoules,generic,-2.27095349376114,-227.79373,1248.76557
41237,1501043A0AAACAC,Alfentanil 5mg/10ml solution for injection ampoules,generic,4.03393882352941,-39.14616,350.10014
41238,1501043A0AAAEAE,Alfentanil 0.1% nasal spray,generic,5.34443012654589,-807.89429,16158.13952
41240,1501043F0AAAAAA,Fentanyl 100micrograms/2ml solution for injection ampoules,generic,2.75860596469872,412.96982,788.86413
41241,1501043F0AAABAB,Fentanyl 500micrograms/10ml solution for injection ampoules,generic,4.37342805555556,50.52515,139.83953
41244,1502010C0AAABAB,Bupivacaine 25mg/10ml (0.25%) solution for injection ampoules,generic,0.975773292492947,-109.14069,838.16188
41245,1502010C0AAADAD,Bupivacaine 50mg/10ml (0.5%) solution for injection ampoules,generic,-0.73856636707989,-64.5086,155.63226
41246,1502010C0AAAIAI,"Bupivacaine 25mg/10ml (0.25%) / Adrenaline (base) 50micrograms/10ml (1 in 200,000) solution for injection ampoules",generic,-0.372684666666666,5.16780000000001,64.54842
41247,1502010C0AAAJAJ,"Bupivacaine 50mg/10ml (0.5%) / Adrenaline (base) 50micrograms/10ml (1 in 200,000) solution for injection ampoules",generic,-4.63851222222222,-50.10059,4.17699
41253,1502010G0AAADAD,Cocaine 2% mouthwash,generic,152.442355,-2743.86554,1524.38481
41254,1502010G0AAARAR,Cocaine 10% spray,generic,0.124809999999968,0.124809999999968,290.58239
41257,1502010J0AAADAD,Lidocaine 200mg/20ml (1%) solution for injection vials,generic,0.185972288746064,-42.5062899999999,374.86692
41258,1502010J0AAAHAH,Lidocaine 400mg/20ml (2%) solution for injection vials,generic,0.165244298245614,-54.01261,237.38923
177496,1902070A0AAAAAA,Acetylcysteine 2g/10ml solution for infusion ampoules,generic,14.2578008035714,146.13907,2170.77389
177499,1902070Q0AAAAAA,Naloxone 400micrograms/1ml solution for injection ampoules,generic,-0.829089857142857,-126.3633,64.89677
177500,1902070Q0AAAFAF,Naloxone 2mg/2ml solution for injection pre-filled syringes,generic,-1.8021925,-80.18512,65.76758
177511,190600000AAA2A2,Acetic acid 3% solution,generic,0.0449299999999937,0.0449299999999937,104.62279
177512,190605000AAAXAX,Lavender oil liquid,generic,2.59159,-1.73518,6.91836
177632,190900000AAASAS,Sodium benzoate powder,generic,12.4773033333334,37.4319100000001,354.00462
