,bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count,squ,bnf_name,adq_value,adq_denominator,dose_multiplier,quantity_denominator,adq_per_quantity
1159,0204000R0BVACCY,Syprol 50mg/5ml oral solution,135914004,Oral solution,Discrete,5.0,ml,spoonful,0.01,g,1.0,ml,1.0,ml,Syprol_Oral Soln 50mg/5ml S/F,0.12,g,1.0,ml,0.08333333333333334
1160,0204000R0BVADDB,Syprol 40mg/5ml oral solution,15356211000001102,Oral solution,Discrete,5.0,ml,spoonful,0.008,g,1.0,ml,1.0,ml,Syprol_Oral Soln 40mg/5ml S/F,0.12,g,1.0,ml,0.06666666666666667
1161,0204000R0BXAAAA,Rapranol SR 80mg capsules,318407001,Modified-release capsule,Discrete,1.0,capsule,capsule,0.08,g,,nan,1.0,unit,Rapranol SR_Cap 80mg,0.12,g,1.0,unit,0.6666666666666667
1162,0204000T0AAABAB,Sotalol 40mg tablets,318525005,Tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Sotalol HCl_Tab 40mg,0.16,g,1.0,unit,0.25
1163,0204000T0AAACAC,Sotalol 80mg tablets,318526006,Tablet,Discrete,1.0,tablet,tablet,0.08,g,,nan,1.0,unit,Sotalol HCl_Tab 80mg,0.16,g,1.0,unit,0.5
1164,0204000T0AAAEAE,Sotalol 160mg tablets,318528007,Tablet,Discrete,1.0,tablet,tablet,0.16,g,,nan,1.0,unit,Sotalol HCl_Tab 160mg,0.16,g,1.0,unit,1.0
1165,0204000T0AAAMAM,Sotalol 40mg/5ml oral solution,8727111000001102,Oral solution,Continuous,,,,0.008,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 40mg/5ml,0.16,g,1.0,ml,0.05
1166,0204000T0AAAMAM,Sotalol 40mg/5ml oral suspension,8727211000001108,Oral suspension,Continuous,,,,0.008,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 40mg/5ml,0.16,g,1.0,ml,0.05
1167,0204000T0AAAPAP,Sotalol 50mg/5ml oral solution,13324011000001105,Oral solution,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 50mg/5ml,0.16,g,1.0,ml,0.0625
1168,0204000T0AAASAS,Sotalol 10mg/5ml oral solution,8726611000001108,Oral solution,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 10mg/5ml,0.16,g,1.0,ml,0.0125
1169,0204000T0AAASAS,Sotalol 10mg/5ml oral suspension,8726711000001104,Oral suspension,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 10mg/5ml,0.16,g,1.0,ml,0.0125
1170,0204000T0AAATAT,Sotalol 25mg/5ml oral solution,8726811000001107,Oral solution,Continuous,,,,0.005,g,1.0,ml,1.0,ml,Sotalol HCl_Oral Soln 25mg/5ml,0.16,g,1.0,ml,0.03125
1171,0204000T0AAAUAU,Sotalol 80mg/5ml oral solution,8727411000001107,Oral solution,Continuous,,,,0.016,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 80mg/5ml,0.16,g,1.0,ml,0.1
1172,0204000T0AAAUAU,Sotalol 80mg/5ml oral suspension,8727511000001106,Oral suspension,Continuous,,,,0.016,g,1.0,ml,1.0,ml,Sotalol HCl_Liq Spec 80mg/5ml,0.16,g,1.0,ml,0.1
1173,0204000T0AABCBC,Sotalol 25mg/5ml oral suspension,8726911000001102,Oral suspension,Continuous,,,,0.005,g,1.0,ml,1.0,ml,Sotalol HCl_Oral Susp 25mg/5ml,0.16,g,1.0,ml,0.03125
1174,0204000T0BBAAAB,Beta-Cardone 40mg tablets,318525005,Tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Beta-Cardone_Tab 40mg,0.16,g,1.0,unit,0.25
1175,0204000T0BBABAC,Beta-Cardone 80mg tablets,318526006,Tablet,Discrete,1.0,tablet,tablet,0.08,g,,nan,1.0,unit,Beta-Cardone_Tab 80mg,0.16,g,1.0,unit,0.5
1176,0204000T0BBACAF,Beta-Cardone 200mg tablets,318527002,Tablet,Discrete,1.0,tablet,tablet,0.2,g,,nan,1.0,unit,Beta-Cardone_Tab 200mg,0.16,g,1.0,unit,1.25
1177,0204000T0BCAAAC,Sotacor 80mg tablets,318526006,Tablet,Discrete,1.0,tablet,tablet,0.08,g,,nan,1.0,unit,Sotacor_Tab 80mg,0.16,g,1.0,unit,0.5
1178,0204000T0BCABAE,Sotacor 160mg tablets,318528007,Tablet,Discrete,1.0,tablet,tablet,0.16,g,,nan,1.0,unit,Sotacor_Tab 160mg,0.16,g,1.0,unit,1.0
1179,0204000U0BBAAAA,Beta-Adalat modified-release capsules,318588005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.02,g,,nan,2.0,unit,Beta-Adalat_Cap,1.0,,1.0,unit,1.0
1180,0204000U0BBAAAA,Beta-Adalat modified-release capsules,318588005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.05,g,,nan,2.0,unit,Beta-Adalat_Cap,1.0,,1.0,unit,1.0
1181,0204000U0BCAAAA,Tenif 50mg/20mg modified-release capsules,318588005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.02,g,,nan,2.0,unit,Tenif_Cap 50mg/20mg M/R,1.0,,1.0,unit,1.0
1182,0204000U0BCAAAA,Tenif 50mg/20mg modified-release capsules,318588005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.05,g,,nan,2.0,unit,Tenif_Cap 50mg/20mg M/R,1.0,,1.0,unit,1.0
1183,0204000V0AAAAAA,Timolol 10mg tablets,318534000,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Timolol_Tab 10mg,0.02,g,1.0,unit,0.5
1184,0204000V0AAABAB,Timolol 10mg tablets,318534000,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Timolol_Tab 10mg                 @gn,0.02,g,1.0,unit,0.5
1185,0204000V0BBAAAA,Betim 10mg tablets,318534000,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Betim_Tab 10mg,0.02,g,1.0,unit,0.5
1186,0204000W0BBAAAA,Co-Betaloc tablets,318546001,Tablet,Discrete,1.0,tablet,tablet,0.0125,g,,nan,2.0,unit,Co-Betaloc_Tab,1.0,,1.0,unit,1.0
1187,0204000W0BBAAAA,Co-Betaloc tablets,318546001,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,2.0,unit,Co-Betaloc_Tab,1.0,,1.0,unit,1.0
1188,0204000Y0BBAAAA,Trasidrex modified-release tablets,318583001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.16,g,,nan,2.0,unit,Trasidrex_Tab 160mg/250mcg,1.0,,1.0,unit,1.0
1189,0204000Y0BBAAAA,Trasidrex modified-release tablets,318583001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.00025,g,,nan,2.0,unit,Trasidrex_Tab 160mg/250mcg,1.0,,1.0,unit,1.0
1190,0205010J0AAA3A3,Hydralazine 10mg/5ml oral solution,8528511000001106,Oral solution,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 10mg/5ml,0.1,g,1.0,ml,0.02
1191,0205010J0AAA3A3,Hydralazine 10mg/5ml oral suspension,8528611000001105,Oral suspension,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 10mg/5ml,0.1,g,1.0,ml,0.02
1192,0205010J0AAA4A4,Hydralazine 50mg/5ml oral solution,8528711000001101,Oral solution,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 50mg/5ml,0.1,g,1.0,ml,0.09999999999999999
1193,0205010J0AAA4A4,Hydralazine 50mg/5ml oral suspension,8528811000001109,Oral suspension,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 50mg/5ml,0.1,g,1.0,ml,0.09999999999999999
1194,0205010J0AAA5A5,Hydralazine 5mg/5ml oral solution,12537711000001106,Oral solution,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 5mg/5ml,0.1,g,1.0,ml,0.01
1195,0205010J0AAA5A5,Hydralazine 5mg/5ml oral suspension,12537811000001103,Oral suspension,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 5mg/5ml,0.1,g,1.0,ml,0.01
1196,0205010J0AAA8A8,Hydralazine 25mg/5ml oral solution,8580911000001106,Oral solution,Continuous,,,,0.005,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 25mg/5ml,0.1,g,1.0,ml,0.049999999999999996
1197,0205010J0AAA8A8,Hydralazine 25mg/5ml oral suspension,8581011000001103,Oral suspension,Continuous,,,,0.005,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 25mg/5ml,0.1,g,1.0,ml,0.049999999999999996
1198,0205010J0AAAGAG,Hydralazine 25mg tablets,318649003,Tablet,Discrete,1.0,tablet,tablet,0.025,g,,nan,1.0,unit,Hydralazine HCl_Tab 25mg,0.1,g,1.0,unit,0.25
1199,0205010J0AAAHAH,Hydralazine 50mg tablets,318650003,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Hydralazine HCl_Tab 50mg,0.1,g,1.0,unit,0.5
1200,0205010J0AABBBB,Hydralazine 12.5mg/5ml oral solution,12536111000001107,Oral solution,Continuous,,,,0.0025,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 12.5mg/5ml,0.1,g,1.0,ml,0.024999999999999998
1201,0205010J0AABBBB,Hydralazine 12.5mg/5ml oral suspension,12536211000001101,Oral suspension,Continuous,,,,0.0025,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 12.5mg/5ml,0.1,g,1.0,ml,0.024999999999999998
1202,0205010J0AABEBE,Hydralazine 100mg/5ml oral solution,12535911000001103,Oral solution,Continuous,,,,0.02,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 100mg/5ml,0.1,g,1.0,ml,0.19999999999999998
1203,0205010J0AABEBE,Hydralazine 100mg/5ml oral suspension,12536011000001106,Oral suspension,Continuous,,,,0.02,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 100mg/5ml,0.1,g,1.0,ml,0.19999999999999998
1204,0205010J0AABLBL,Hydralazine 15mg/5ml oral solution,12536311000001109,Oral solution,Continuous,,,,0.003,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 15mg/5ml,0.1,g,1.0,ml,0.03
1205,0205010J0AABLBL,Hydralazine 15mg/5ml oral suspension,12536411000001102,Oral suspension,Continuous,,,,0.003,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 15mg/5ml,0.1,g,1.0,ml,0.03
1206,0205010J0AABQBQ,Hydralazine 2.5mg/5ml oral solution,12536711000001108,Oral solution,Continuous,,,,0.0005,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 2.5mg/5ml,0.1,g,1.0,ml,0.005
1207,0205010J0AABQBQ,Hydralazine 2.5mg/5ml oral suspension,12536811000001100,Oral suspension,Continuous,,,,0.0005,g,1.0,ml,1.0,ml,Hydralazine HCl_Liq Spec 2.5mg/5ml,0.1,g,1.0,ml,0.005
1208,0205010J0BBAAAG,Apresoline 25mg tablets,318649003,Tablet,Discrete,1.0,tablet,tablet,0.025,g,,nan,1.0,unit,Apresoline_Tab 25mg,0.1,g,1.0,unit,0.25
1209,0205010J0BCAABK,Apo-Hydralazine 10mg tablets,414426001,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Apo-Hydralazine_Tab 10mg,0.1,g,1.0,unit,0.09999999999999999
1210,0205010N0BBAAAA,Loniten 2.5mg tablets,318655008,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Loniten_Tab 2.5mg,0.02,g,1.0,unit,0.125
1211,0205010N0BBABAB,Loniten 5mg tablets,318656009,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Loniten_Tab 5mg,0.02,g,1.0,unit,0.25
1212,0205010N0BBACAC,Loniten 10mg tablets,318657000,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Loniten_Tab 10mg,0.02,g,1.0,unit,0.5
1213,0205020E0BBAAAC,Catapres 100microgram tablets,318667005,Tablet,Discrete,1.0,tablet,tablet,0.0001,g,,nan,1.0,unit,Catapres_Tab 0.1mg,0.00045,g,1.0,unit,0.22222222222222224
1214,0205020E0BBABAD,Catapres 300microgram tablets,318668000,Tablet,Discrete,1.0,tablet,tablet,0.0003,g,,nan,1.0,unit,Catapres_Tab 0.3mg,0.00045,g,1.0,unit,0.6666666666666666
1215,0205020H0AAACAC,Methyldopa 125mg tablets,318671008,Tablet,Discrete,1.0,tablet,tablet,0.125,g,,nan,1.0,unit,Methyldopa_Tab 125mg,1.0,g,1.0,unit,0.125
1216,0205020H0AAADAD,Methyldopa 250mg tablets,318672001,Tablet,Discrete,1.0,tablet,tablet,0.25,g,,nan,1.0,unit,Methyldopa_Tab 250mg,1.0,g,1.0,unit,0.25
1217,0205020H0AAAEAE,Methyldopa 500mg tablets,318673006,Tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Methyldopa_Tab 500mg,1.0,g,1.0,unit,0.5
1218,0205020H0AAAIAI,Methyldopa 250mg/5ml oral suspension,8667311000001100,Oral suspension,Continuous,,,,0.05,g,1.0,ml,1.0,ml,Methyldopa_Liq Spec 250mg/5ml,1.0,g,1.0,ml,0.05
1219,0205020H0BBABAD,Aldomet 250mg tablets,318672001,Tablet,Discrete,1.0,tablet,tablet,0.25,g,,nan,1.0,unit,Aldomet_Tab 250mg,1.0,g,1.0,unit,0.25
1220,0205020H0BBACAE,Aldomet 500mg tablets,318673006,Tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Aldomet_Tab 500mg,1.0,g,1.0,unit,0.5
1221,0205020M0AAAAAA,Moxonidine 200microgram tablets,318707000,Tablet,Discrete,1.0,tablet,tablet,0.0002,g,,nan,1.0,unit,Moxonidine_Tab 200mcg,0.0003,g,1.0,unit,0.6666666666666667
1222,0205020M0AAABAB,Moxonidine 400microgram tablets,318708005,Tablet,Discrete,1.0,tablet,tablet,0.0004,g,,nan,1.0,unit,Moxonidine_Tab 400mcg,0.0003,g,1.0,unit,1.3333333333333335
1223,0205020M0AAACAC,Moxonidine 300microgram tablets,408604009,Tablet,Discrete,1.0,tablet,tablet,0.0003,g,,nan,1.0,unit,Moxonidine_Tab 300mcg,0.0003,g,1.0,unit,1.0
1224,0205020M0BBAAAA,Physiotens 200microgram tablets,318707000,Tablet,Discrete,1.0,tablet,tablet,0.0002,g,,nan,1.0,unit,Physiotens_Tab 200mcg (Mylan),0.0003,g,1.0,unit,0.6666666666666667
1225,0205020M0BBABAB,Physiotens 400microgram tablets,318708005,Tablet,Discrete,1.0,tablet,tablet,0.0004,g,,nan,1.0,unit,Physiotens_Tab 400mcg (Mylan),0.0003,g,1.0,unit,1.3333333333333335
1226,0205020M0BBACAC,Physiotens 300microgram tablets,408604009,Tablet,Discrete,1.0,tablet,tablet,0.0003,g,,nan,1.0,unit,Physiotens_Tab 300mcg (Mylan),0.0003,g,1.0,unit,1.0
1227,0205020M0BBADAA,Physiotens 200microgram tablets,318707000,Tablet,Discrete,1.0,tablet,tablet,0.0002,g,,nan,1.0,unit,Physiotens_Tab 200mcg (Actavis),0.0003,g,1.0,unit,0.6666666666666667
1228,0205020M0BBAEAB,Physiotens 400microgram tablets,318708005,Tablet,Discrete,1.0,tablet,tablet,0.0004,g,,nan,1.0,unit,Physiotens_Tab 400mcg (Actavis),0.0003,g,1.0,unit,1.3333333333333335
1229,0205020M0BBAFAC,Physiotens 300microgram tablets,408604009,Tablet,Discrete,1.0,tablet,tablet,0.0003,g,,nan,1.0,unit,Physiotens_Tab 300mcg (Actavis),0.0003,g,1.0,unit,1.0
1230,0205040D0AAAAAA,Doxazosin 1mg tablets,318781001,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Doxazosin Mesil_Tab 1mg,0.004,g,1.0,unit,0.25
1231,0205040D0AAABAB,Doxazosin 2mg tablets,318782008,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Doxazosin Mesil_Tab 2mg,0.004,g,1.0,unit,0.5
1232,0205040D0AAACAC,Doxazosin 4mg tablets,318783003,Tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Doxazosin Mesil_Tab 4mg,0.004,g,1.0,unit,1.0
1233,0205040D0AAAFAF,Doxazosin 4mg capsules,14013011000001104,Capsule,Discrete,1.0,capsule,capsule,0.004,g,,nan,1.0,unit,Doxazosin Mesil_Cap 4mg,0.004,g,1.0,unit,1.0
1234,0205040D0AAAHAH,Doxazosin 8mg/5ml oral solution,12084711000001105,Oral solution,Continuous,,,,0.0016,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 8mg/5ml,0.004,g,1.0,ml,0.4
1235,0205040D0AAAHAH,Doxazosin 8mg/5ml oral suspension,12084811000001102,Oral suspension,Continuous,,,,0.0016,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 8mg/5ml,0.004,g,1.0,ml,0.4
1236,0205040D0AAAIAI,Doxazosin 2mg/5ml oral solution,12083511000001103,Oral solution,Continuous,,,,0.0004,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 2mg/5ml,0.004,g,1.0,ml,0.1
1237,0205040D0AAAIAI,Doxazosin 2mg/5ml oral suspension,12083611000001104,Oral suspension,Continuous,,,,0.0004,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 2mg/5ml,0.004,g,1.0,ml,0.1
1238,0205040D0AAAKAK,Doxazosin 5mg/5ml oral solution,12084111000001109,Oral solution,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 5mg/5ml,0.004,g,1.0,ml,0.25
1239,0205040D0AAAKAK,Doxazosin 5mg/5ml oral suspension,12084211000001103,Oral suspension,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 5mg/5ml,0.004,g,1.0,ml,0.25
1240,0205040D0AAALAL,Doxazosin 4mg/5ml oral suspension,8483511000001102,Oral suspension,Continuous,,,,0.0008,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 4mg/5ml,0.004,g,1.0,ml,0.2
1241,0205040D0AAAPAP,Doxazosin 3mg/5ml oral solution,12083711000001108,Oral solution,Continuous,,,,0.0006,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 3mg/5ml,0.004,g,1.0,ml,0.15
1242,0205040D0AAAPAP,Doxazosin 3mg/5ml oral suspension,12083811000001100,Oral suspension,Continuous,,,,0.0006,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 3mg/5ml,0.004,g,1.0,ml,0.15
1243,0205040D0AAAQAQ,Doxazosin 4mg modified-release tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Doxazosin Mesil_Tab 4mg M/R,0.004,g,1.0,unit,1.0
1244,0205040D0AAASAS,Doxazosin 6mg/5ml oral solution,12084311000001106,Oral solution,Continuous,,,,0.0012,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 6mg/5ml,0.004,g,1.0,ml,0.3
1245,0205040D0AAASAS,Doxazosin 6mg/5ml oral suspension,12084411000001104,Oral suspension,Continuous,,,,0.0012,g,1.0,ml,1.0,ml,Doxazosin Mesil_Liq Spec 6mg/5ml,0.004,g,1.0,ml,0.3
1246,0205040D0AAAXAX,Doxazosin 4mg/5ml oral solution,23466611000001105,Oral solution,Continuous,,,,0.0008,g,1.0,ml,1.0,ml,Doxazosin Mesil_Oral Soln 4mg/5ml,0.004,g,1.0,ml,0.2
1247,0205040D0AAAZAZ,Doxazosin 1mg/5ml oral solution,24509711000001103,Oral solution,Continuous,,,,0.0002,g,1.0,ml,1.0,ml,Doxazosin Mesil_Oral Soln 1mg/5ml,0.004,g,1.0,ml,0.05
1248,0205040D0AABABA,Doxazosin 1mg/5ml oral suspension,8483411000001101,Oral suspension,Continuous,,,,0.0002,g,1.0,ml,1.0,ml,Doxazosin Mesil_Oral Susp 1mg/5ml,0.004,g,1.0,ml,0.05
1249,0205040D0BBAAAA,Cardura 1mg tablets,318781001,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Cardura_Tab 1mg,0.004,g,1.0,unit,0.25
1250,0205040D0BBABAB,Cardura 2mg tablets,318782008,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Cardura_Tab 2mg,0.004,g,1.0,unit,0.5
1251,0205040D0BBADAQ,Cardura XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Cardura XL_Tab 4mg,0.004,g,1.0,unit,1.0
1252,0205040D0BBAEAR,Cardura XL 8mg tablets,135921004,Modified-release tablet,Discrete,1.0,tablet,tablet,0.008,g,,nan,1.0,unit,Cardura XL_Tab 8mg,0.004,g,1.0,unit,2.0
1253,0205040D0BDAAAA,Doxadura 1mg tablets,318781001,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Doxadura_Tab 1mg,0.004,g,1.0,unit,0.25
1254,0205040D0BDABAB,Doxadura 2mg tablets,318782008,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Doxadura_Tab 2mg,0.004,g,1.0,unit,0.5
1255,0205040D0BDACAC,Doxadura 4mg tablets,318783003,Tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Doxadura_Tab 4mg,0.004,g,1.0,unit,1.0
1256,0205040D0BDADAQ,Doxadura XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Doxadura_XL Tab 4mg,0.004,g,1.0,unit,1.0
1257,0205040D0BEAAAQ,Slocinx XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Slocinx XL_Tab 4mg,0.004,g,1.0,unit,1.0
1258,0205040D0BFAAAQ,Colixil XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Colixil XL_Tab 4mg,0.004,g,1.0,unit,1.0
1259,0205040D0BGAAAQ,Cardozin XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Cardozin XL_Tab 4mg,0.004,g,1.0,unit,1.0
1260,0205040D0BGABAQ,Cardozin XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Cardozin XL_Tab 4mg (Almus),0.004,g,1.0,unit,1.0
1261,0205040D0BHAAAQ,Oxandosin XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Oxandosin XL_Tab 4mg,0.004,g,1.0,unit,1.0
1262,0205040D0BIAAAQ,Doxzogen XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Doxzogen XL_Tab 4mg,0.004,g,1.0,unit,1.0
1263,0205040D0BJAAAQ,Larbex XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Larbex XL_Tab 4mg,0.004,g,1.0,unit,1.0
1264,0205040D0BKAAAQ,Raporsin XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Raporsin XL_Tab 4mg,0.004,g,1.0,unit,1.0
1265,0205040D0BKABAQ,Raporsin XL 4mg tablets,134456001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,1.0,unit,Raporsin XL_Tab 4mg (Arrow Generics Ltd),0.004,g,1.0,unit,1.0
1266,0205040S0AAABAB,Prazosin 500microgram tablets,318767003,Tablet,Discrete,1.0,tablet,tablet,0.0005,g,,nan,1.0,unit,Prazosin HCl_Tab 500mcg,0.005,g,1.0,unit,0.1
1267,0205040S0AAACAC,Prazosin 1mg tablets,318768008,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Prazosin HCl_Tab 1mg,0.005,g,1.0,unit,0.2
1268,0205040S0AAADAD,Prazosin 2mg tablets,318769000,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Prazosin HCl_Tab 2mg,0.005,g,1.0,unit,0.4
1269,0205040S0AAAEAE,Prazosin 5mg tablets,318770004,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Prazosin HCl_Tab 5mg,0.005,g,1.0,unit,1.0
1270,0205040S0AAAIAI,Prazosin 500micrograms/5ml oral solution,13078011000001104,Oral solution,Continuous,,,,0.0001,g,1.0,ml,1.0,ml,Prazosin HCl_Liq Spec 500mcg/5ml,0.005,g,1.0,ml,0.02
1271,0205040S0AAAIAI,Prazosin 500micrograms/5ml oral suspension,13078111000001103,Oral suspension,Continuous,,,,0.0001,g,1.0,ml,1.0,ml,Prazosin HCl_Liq Spec 500mcg/5ml,0.005,g,1.0,ml,0.02
1272,0205040S0AAAKAK,Prazosin 1mg/5ml oral solution,8671611000001108,Oral solution,Continuous,,,,0.0002,g,1.0,ml,1.0,ml,Prazosin HCl_Liq Spec 1mg/5ml,0.005,g,1.0,ml,0.04
1273,0205040S0AAAKAK,Prazosin 1mg/5ml oral suspension,8671711000001104,Oral suspension,Continuous,,,,0.0002,g,1.0,ml,1.0,ml,Prazosin HCl_Liq Spec 1mg/5ml,0.005,g,1.0,ml,0.04
1274,0205040S0BBAAAB,Hypovase 500microgram tablets,318767003,Tablet,Discrete,1.0,tablet,tablet,0.0005,g,,nan,1.0,unit,Hypovase_Tab 500mcg,0.005,g,1.0,unit,0.1
1275,0205040S0BBABAC,Hypovase 1mg tablets,318768008,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Hypovase_Tab 1mg,0.005,g,1.0,unit,0.2
1276,0205040S0BBACAD,Hypovase 2mg tablets,318769000,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Hypovase_Tab 2mg,0.005,g,1.0,unit,0.4
1277,0205040S0BCABAD,Minipress 2mg tablets,318769000,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Minipress_Tab 2mg,0.005,g,1.0,unit,0.4
1278,0205040V0AAABAB,Terazosin 2mg tablets,318779003,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Terazosin HCl_Tab 2mg,0.005,g,1.0,unit,0.4
1279,0205040V0AAACAC,Terazosin 5mg tablets,318776005,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Terazosin HCl_Tab 5mg,0.005,g,1.0,unit,1.0
1280,0205040V0AAADAD,Terazosin 10mg tablets,318777001,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Terazosin HCl_Tab 10mg,0.005,g,1.0,unit,2.0
1281,0205040V0BBABAB,Hytrin 2mg tablets,318779003,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Hytrin_Tab 2mg,0.005,g,1.0,unit,0.4
1282,0205040V0BBACAC,Hytrin 5mg tablets,318776005,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Hytrin_Tab 5mg,0.005,g,1.0,unit,1.0
